CustomerKey,RentalKey,FilmKey,DateKey,Category,Rating,Amount,StoreID,DayOfWeek,WeekOfYear,Month
144,6884,375,8331,Sci-Fi,PG,0.99,2,6,30,7
355,7679,375,9126,Sci-Fi,PG,2.99,1,7,30,7
186,8021,375,9468,Sci-Fi,PG,2.99,2,7,30,7
149,8078,375,9525,Sci-Fi,PG,1.99,2,1,30,7
80,8537,375,9984,Sci-Fi,PG,0.99,1,1,30,7
502,10189,375,11636,Sci-Fi,PG,1.99,2,4,33,8
544,11189,375,12636,Sci-Fi,PG,3.99,1,5,33,8
580,11219,375,12666,Sci-Fi,PG,2.99,2,5,33,8
129,11280,375,12727,Sci-Fi,PG,2.99,2,5,33,8
334,13288,375,14735,Sci-Fi,PG,2.99,2,1,33,8
185,14158,375,15605,Sci-Fi,PG,0.99,1,3,34,8
234,14368,375,15815,Sci-Fi,PG,0.99,1,3,34,8
87,672,565,1922,Animation,PG,2.99,2,6,24,6
454,1484,565,2850,Animation,PG,7.99,2,1,24,6
280,3528,565,4975,Animation,PG,7.99,2,7,27,7
436,3770,565,5217,Animation,PG,4.99,2,7,27,7
67,4952,565,6399,Animation,PG,3.99,2,2,28,7
220,6275,565,7722,Animation,PG,5.99,2,5,30,7
66,6426,565,7873,Animation,PG,6.99,2,5,30,7
474,9415,565,10862,Animation,PG,2.99,2,3,31,8
207,10183,565,11630,Animation,PG,2.99,2,4,33,8
346,10415,565,11862,Animation,PG,2.99,2,4,33,8
526,13035,565,14482,Animation,PG,6.99,2,1,33,8
452,35,620,1200,Sports,R,0.99,2,4,24,6
180,2217,620,3668,Sports,R,6.99,2,4,27,7
18,4433,620,5880,Sports,R,3.99,2,1,27,7
323,4583,620,6030,Sports,R,2.99,2,2,28,7
583,5233,620,6680,Sports,R,6.99,1,3,28,7
334,5625,620,7072,Sports,R,6.99,2,4,30,7
254,6436,620,7883,Sports,R,2.99,2,5,30,7
179,6618,620,8065,Sports,R,0.99,2,5,30,7
456,6840,620,8287,Sports,R,2.99,1,6,30,7
163,8323,620,9770,Sports,R,0.99,1,1,30,7
541,8854,620,10301,Sports,R,5.99,2,2,31,8
216,10279,620,11726,Sports,R,2.99,2,4,33,8
563,11381,620,12828,Sports,R,2.99,2,6,33,8
71,12229,620,13676,Sports,R,4.99,2,7,33,8
222,12870,620,14317,Sports,R,5.99,1,1,33,8
102,13024,620,14471,Sports,R,0.99,2,1,33,8
436,13313,620,14760,Sports,R,1.99,1,1,33,8
58,830,873,2103,Classics,G,0.99,2,6,24,6
40,858,873,2133,Classics,G,0.99,2,6,24,6
231,1417,873,2774,Classics,G,0.99,2,1,24,6
469,1465,873,2828,Classics,G,0.99,1,1,24,6
250,1766,873,3172,Classics,G,7.99,2,2,25,6
182,2015,873,3466,Classics,G,4.99,1,3,25,6
160,2460,873,3911,Classics,G,5.99,2,4,27,7
593,3417,873,4864,Classics,G,0.99,2,6,27,7
86,3601,873,5048,Classics,G,4.99,2,7,27,7
596,4567,873,6014,Classics,G,0.99,1,2,28,7
459,4800,873,6247,Classics,G,3.99,1,2,28,7
556,5034,873,6481,Classics,G,2.99,2,3,28,7
352,5326,873,6773,Classics,G,5.99,1,3,28,7
181,5823,873,7270,Classics,G,2.99,1,4,30,7
103,5988,873,7435,Classics,G,6.99,2,4,30,7
88,6835,873,8282,Classics,G,5.99,2,6,30,7
436,7440,873,8887,Classics,G,4.99,2,7,30,7
3,7845,873,9292,Classics,G,6.99,1,7,30,7
193,8010,873,9457,Classics,G,7.99,2,7,30,7
429,8452,873,9899,Classics,G,5.99,1,1,30,7
73,11142,873,12589,Classics,G,0.99,2,5,33,8
423,12258,873,13705,Classics,G,0.99,1,7,33,8
105,12766,873,14213,Classics,G,3.99,1,1,33,8
599,13267,873,14714,Classics,G,1.99,2,1,33,8
60,13525,873,14972,Classics,G,5.99,2,2,34,8
332,13995,873,15442,Classics,G,3.99,2,3,34,8
155,1512,382,2883,Games,R,4.99,2,2,25,6
310,2442,382,3893,Games,R,7.99,2,4,27,7
154,2740,382,4191,Games,R,5.99,1,5,27,7
205,4554,382,6001,Games,R,4.99,2,2,28,7
210,5665,382,7112,Games,R,6.99,2,4,30,7
425,8426,382,9873,Games,R,4.99,1,1,30,7
176,8489,382,9936,Games,R,4.99,2,1,30,7
588,8921,382,10368,Games,R,4.99,2,2,31,8
210,9194,382,10641,Games,R,4.99,1,2,31,8
361,10638,382,12085,Games,R,5.99,2,4,33,8
120,12130,382,13577,Games,R,4.99,1,7,33,8
415,12206,382,13653,Games,R,4.99,1,7,33,8
173,12485,382,13932,Games,R,4.99,2,7,33,8
440,13710,382,15157,Games,R,4.99,2,2,34,8
494,834,498,2107,Family,R,3.99,1,6,24,6
249,5166,498,6613,Family,R,2.99,1,3,28,7
585,8138,498,9585,Family,R,3.99,1,1,30,7
341,8382,498,9829,Family,R,2.99,1,1,30,7
318,10850,498,12297,Family,R,2.99,1,5,33,8
68,11986,498,13433,Family,R,4.99,1,6,33,8
188,143,722,1321,Music,PG-13,6.99,1,4,24,6
458,254,722,1451,Music,PG-13,4.99,1,4,24,6
554,4518,722,5965,Music,PG-13,5.99,1,2,28,7
476,4774,722,6221,Music,PG-13,4.99,1,2,28,7
234,5936,722,7383,Music,PG-13,4.99,1,4,30,7
1,7056,722,8503,Music,PG-13,6.99,1,6,30,7
53,13509,722,14956,Music,PG-13,6.99,1,2,34,8
190,14555,722,16002,Music,PG-13,5.99,1,3,34,8
139,138,850,1314,Action,R,0.99,1,4,24,6
363,397,850,1613,Action,R,2.99,2,5,24,6
242,1109,850,2425,Action,R,0.99,2,7,24,6
458,1447,850,2808,Action,R,0.99,1,1,24,6
473,1835,850,3251,Action,R,0.99,2,3,25,6
24,2327,850,3778,Action,R,2.99,2,4,27,7
53,2543,850,3994,Action,R,1.99,2,4,27,7
318,3250,850,4697,Action,R,0.99,1,6,27,7
231,3611,850,5058,Action,R,0.99,2,7,27,7
263,4053,850,5500,Action,R,0.99,2,1,27,7
485,4402,850,5849,Action,R,0.99,1,1,27,7
11,4455,850,5902,Action,R,2.99,1,1,27,7
122,5663,850,7110,Action,R,0.99,2,4,30,7
140,5918,850,7365,Action,R,0.99,1,4,30,7
348,6360,850,7807,Action,R,0.99,1,5,30,7
211,7287,850,8734,Action,R,0.99,2,6,30,7
512,8977,850,10424,Action,R,2.99,2,2,31,8
432,9056,850,10503,Action,R,0.99,1,2,31,8
344,9370,850,10817,Action,R,0.99,2,2,31,8
436,10596,850,12043,Action,R,0.99,2,4,33,8
73,10997,850,12444,Action,R,0.99,1,5,33,8
478,11551,850,12998,Action,R,0.99,2,6,33,8
521,11860,850,13307,Action,R,0.99,1,6,33,8
515,12600,850,14047,Action,R,0.99,2,7,33,8
569,12948,850,14395,Action,R,0.99,1,1,33,8
94,14460,850,15907,Action,R,1.99,2,3,34,8
235,74,291,1243,Foreign,PG,3.99,1,4,24,6
435,1167,291,2491,Foreign,PG,3.99,1,7,24,6
242,2368,291,3819,Foreign,PG,0.99,1,4,27,7
522,2830,291,4281,Foreign,PG,0.99,1,5,27,7
86,4069,291,5516,Foreign,PG,0.99,1,1,27,7
468,5909,291,7356,Foreign,PG,2.99,1,4,30,7
104,6851,291,8298,Foreign,PG,0.99,1,6,30,7
245,9705,291,11152,Foreign,PG,0.99,1,3,31,8
190,12314,291,13761,Foreign,PG,3.99,1,7,33,8
225,14499,291,15946,Foreign,PG,1.99,1,3,34,8
469,14591,291,16038,Foreign,PG,0.99,1,3,34,8
207,2079,443,3530,Documentary,PG-13,5.99,1,4,27,7
36,5689,443,7136,Documentary,PG-13,4.99,1,4,30,7
207,9478,443,10925,Documentary,PG-13,3.99,1,3,31,8
120,14391,443,15838,Documentary,PG-13,2.99,1,3,34,8
313,14429,443,15876,Documentary,PG-13,6.99,1,3,34,8
106,1292,734,2632,Sports,PG-13,3.99,1,1,24,6
108,1765,734,3171,Sports,PG-13,0.99,1,2,25,6
145,3599,734,5046,Sports,PG-13,0.99,2,7,27,7
386,4333,734,5780,Sports,PG-13,2.99,1,1,27,7
134,5158,734,6605,Sports,PG-13,3.99,1,3,28,7
6,5842,734,7289,Sports,PG-13,0.99,1,4,30,7
555,6794,734,8241,Sports,PG-13,3.99,1,6,30,7
58,6798,734,8245,Sports,PG-13,5.99,1,6,30,7
140,7964,734,9411,Sports,PG-13,2.99,2,7,30,7
278,8449,734,9896,Sports,PG-13,0.99,1,1,30,7
226,9881,734,11328,Sports,PG-13,1.99,2,3,31,8
120,9925,734,11372,Sports,PG-13,2.99,2,3,31,8
151,12148,734,13595,Sports,PG-13,5.99,1,7,33,8
261,12234,734,13681,Sports,PG-13,3.99,2,7,33,8
75,12295,734,13742,Sports,PG-13,5.99,1,7,33,8
582,13116,734,14563,Sports,PG-13,0.99,1,1,33,8
43,13955,734,15402,Sports,PG-13,0,1,3,7,2
303,14169,734,15616,Sports,PG-13,5.99,2,3,34,8
589,14539,734,15986,Sports,PG-13,0.99,2,3,34,8
147,824,800,2097,Horror,PG-13,2.99,1,6,24,6
480,1061,800,2373,Horror,PG-13,2.99,2,7,24,6
283,2221,800,3672,Horror,PG-13,2.99,2,4,27,7
61,2395,800,3846,Horror,PG-13,2.99,1,4,27,7
588,3753,800,5200,Horror,PG-13,2.99,1,7,27,7
43,4729,800,6176,Horror,PG-13,2.99,2,2,28,7
586,5228,800,6675,Horror,PG-13,2.99,2,3,28,7
123,5816,800,7263,Horror,PG-13,2.99,1,4,30,7
415,6328,800,7775,Horror,PG-13,2.99,2,5,30,7
463,6484,800,7931,Horror,PG-13,2.99,2,5,30,7
415,8539,800,9986,Horror,PG-13,2.99,2,1,30,7
526,8747,800,10194,Horror,PG-13,2.99,2,2,31,8
309,9119,800,10566,Horror,PG-13,2.99,1,2,31,8
379,11145,800,12592,Horror,PG-13,2.99,2,5,33,8
135,11536,800,12983,Horror,PG-13,2.99,2,6,33,8
452,12254,800,13701,Horror,PG-13,2.99,2,7,33,8
532,12456,800,13903,Horror,PG-13,4.99,1,7,33,8
193,12952,800,14399,Horror,PG-13,4.99,1,1,33,8
169,13713,800,15160,Horror,PG-13,2.99,2,2,34,8
571,7187,886,8634,Music,R,4.99,2,6,30,7
325,8199,886,9646,Music,R,4.99,2,1,30,7
49,8290,886,9737,Music,R,7.99,2,1,30,7
158,10762,886,12209,Music,R,5.99,2,5,33,8
526,12166,886,13613,Music,R,8.99,2,7,33,8
121,13517,886,14964,Music,R,6.99,2,2,34,8
244,253,948,1450,New,PG-13,0.99,1,4,24,6
21,347,948,1556,New,PG-13,0.99,2,5,24,6
200,3948,948,5395,New,PG-13,2.99,2,7,27,7
125,4961,948,6408,New,PG-13,2.99,1,2,28,7
520,5148,948,6595,New,PG-13,3.99,1,3,28,7
326,5171,948,6618,New,PG-13,0.99,2,3,28,7
242,5869,948,7316,New,PG-13,0.99,1,4,30,7
394,6997,948,8444,New,PG-13,0.99,2,6,30,7
308,8922,948,10369,New,PG-13,0.99,2,2,31,8
484,9225,948,10672,New,PG-13,0.99,2,2,31,8
39,9597,948,11044,New,PG-13,3.99,2,3,31,8
304,10914,948,12361,New,PG-13,0.99,2,5,33,8
564,11873,948,13320,New,PG-13,0.99,2,6,33,8
354,12153,948,13600,New,PG-13,0.99,2,7,33,8
89,12645,948,14092,New,PG-13,2.99,2,1,33,8
157,13462,948,14909,New,PG-13,0.99,1,2,34,8
527,14100,948,15547,New,PG-13,3.99,1,3,34,8
195,1032,986,2344,Animation,NC-17,2.99,1,7,24,6
28,1182,986,2509,Animation,NC-17,2.99,1,7,24,6
236,2127,986,3578,Animation,NC-17,2.99,2,4,27,7
403,2945,986,4396,Animation,NC-17,2.99,1,5,27,7
442,3679,986,5126,Animation,NC-17,2.99,1,7,27,7
221,4163,986,5610,Animation,NC-17,2.99,1,1,27,7
464,5481,986,6928,Animation,NC-17,6.99,1,3,30,7
545,5627,986,7074,Animation,NC-17,5.99,1,4,30,7
533,6799,986,8246,Animation,NC-17,2.99,2,6,30,7
349,7049,986,8496,Animation,NC-17,2.99,1,6,30,7
93,9751,986,11198,Animation,NC-17,4.99,2,3,31,8
45,9912,986,11359,Animation,NC-17,2.99,1,3,31,8
75,11026,986,12473,Animation,NC-17,3.99,1,5,33,8
261,12514,986,13961,Animation,NC-17,2.99,2,7,33,8
418,13155,986,14602,Animation,NC-17,2.99,1,1,33,8
235,13585,986,15032,Animation,NC-17,5.99,1,2,34,8
582,14051,986,15498,Animation,NC-17,2.99,2,3,34,8
82,14405,986,15852,Animation,NC-17,2.99,1,3,34,8
468,1832,164,3247,Music,NC-17,6.99,1,3,25,6
325,2914,164,4365,Music,NC-17,4.99,1,5,27,7
405,3513,164,4960,Music,NC-17,4.99,1,6,27,7
411,5899,164,7346,Music,NC-17,4.99,1,4,30,7
260,7831,164,9278,Music,NC-17,6.99,1,7,30,7
115,10095,164,11542,Music,NC-17,4.99,1,4,33,8
205,11286,164,12733,Music,NC-17,6.99,1,5,33,8
220,1245,558,2577,Comedy,PG,0.99,1,1,24,6
108,1714,558,3117,Comedy,PG,0.99,2,2,25,6
58,1921,558,3354,Comedy,PG,0.99,2,3,25,6
595,1934,558,3368,Comedy,PG,4.99,1,3,25,6
323,2024,558,3475,Comedy,PG,0.99,2,3,27,7
474,3997,558,5444,Comedy,PG,5.99,2,7,27,7
502,4070,558,5517,Comedy,PG,1.99,1,1,27,7
123,4781,558,6228,Comedy,PG,0.99,1,2,28,7
574,6513,558,7960,Comedy,PG,2.99,2,5,30,7
158,7256,558,8703,Comedy,PG,0.99,1,6,30,7
327,8721,558,10168,Comedy,PG,4.99,1,1,30,7
580,9271,558,10718,Comedy,PG,3.99,1,2,31,8
307,9441,558,10888,Comedy,PG,5.99,2,3,31,8
63,9845,558,11292,Comedy,PG,5.99,2,3,31,8
178,9924,558,11371,Comedy,PG,5.99,2,3,31,8
516,10241,558,11688,Comedy,PG,3.99,2,4,33,8
123,11260,558,12707,Comedy,PG,4.99,2,5,33,8
146,11821,558,13268,Comedy,PG,0.99,2,6,33,8
4,12159,558,13606,Comedy,PG,2.99,1,7,33,8
279,13351,558,14798,Comedy,PG,0.99,1,2,34,8
193,14402,558,15849,Comedy,PG,2.99,2,3,34,8
448,14579,558,16026,Comedy,PG,4.99,1,3,34,8
136,99,688,1270,Documentary,NC-17,0.99,2,4,24,6
43,325,688,1532,Documentary,NC-17,0.99,1,5,24,6
568,1317,688,2665,Documentary,NC-17,0.99,2,1,24,6
97,1881,688,3305,Documentary,NC-17,0.99,2,3,25,6
219,3776,688,5223,Documentary,NC-17,0.99,2,7,27,7
208,3808,688,5255,Documentary,NC-17,0.99,1,7,27,7
332,4435,688,5882,Documentary,NC-17,1.99,2,1,27,7
8,4724,688,6171,Documentary,NC-17,1.99,1,2,28,7
263,4841,688,6288,Documentary,NC-17,0.99,2,2,28,7
212,5271,688,6718,Documentary,NC-17,1.99,1,3,28,7
537,5295,688,6742,Documentary,NC-17,0.99,2,3,28,7
383,6174,688,7621,Documentary,NC-17,0.99,2,5,30,7
417,6438,688,7885,Documentary,NC-17,0.99,1,5,30,7
88,7897,688,9344,Documentary,NC-17,2.99,2,7,30,7
199,7938,688,9385,Documentary,NC-17,0.99,1,7,30,7
65,8380,688,9827,Documentary,NC-17,2.99,2,1,30,7
476,9181,688,10628,Documentary,NC-17,3.99,1,2,31,8
557,9729,688,11176,Documentary,NC-17,0.99,2,3,31,8
273,10431,688,11878,Documentary,NC-17,0.99,1,4,33,8
398,10878,688,12325,Documentary,NC-17,1.99,2,5,33,8
588,12471,688,13918,Documentary,NC-17,1.99,2,7,33,8
493,12803,688,14250,Documentary,NC-17,2.99,1,1,33,8
373,12879,688,14326,Documentary,NC-17,2.99,2,1,33,8
241,14188,688,15635,Documentary,NC-17,0.99,2,3,34,8
402,14378,688,15825,Documentary,NC-17,0.99,1,3,34,8
99,174,987,1360,Music,PG,3.99,2,4,24,6
582,1025,987,2334,Music,PG,7.99,1,7,24,6
470,2068,987,3519,Music,PG,4.99,1,4,27,7
125,2887,987,4338,Music,PG,7.99,2,5,27,7
558,4042,987,5489,Music,PG,3.99,2,1,27,7
577,5050,987,6497,Music,PG,2.99,1,3,28,7
168,6867,987,8314,Music,PG,2.99,2,6,30,7
47,7594,987,9041,Music,PG,8.99,1,7,30,7
168,8833,987,10280,Music,PG,3.99,2,2,31,8
539,9470,987,10917,Music,PG,3.99,1,3,31,8
153,11753,987,13200,Music,PG,4.99,2,6,33,8
173,11869,987,13316,Music,PG,4.99,1,6,33,8
38,12573,987,14020,Music,PG,8.99,1,7,33,8
491,13824,987,15271,Music,PG,2.99,2,2,34,8
560,98,90,1269,Travel,PG,4.99,1,4,24,6
369,1341,90,2691,Travel,PG,4.99,1,1,24,6
560,2487,90,3938,Travel,PG,4.99,1,4,27,7
308,2508,90,3959,Travel,PG,6.99,1,4,27,7
498,3789,90,5236,Travel,PG,4.99,1,7,27,7
60,7192,90,8639,Travel,PG,4.99,1,6,30,7
126,7381,90,8828,Travel,PG,4.99,1,6,30,7
142,9346,90,10793,Travel,PG,4.99,1,2,31,8
198,9763,90,11210,Travel,PG,4.99,1,3,31,8
400,11842,90,13289,Travel,PG,4.99,1,6,33,8
391,12022,90,13469,Travel,PG,4.99,1,7,33,8
454,12333,90,13780,Travel,PG,4.99,1,7,33,8
512,12761,90,14208,Travel,PG,4.99,1,1,33,8
100,3504,140,4951,New,NC-17,2.99,1,6,27,7
565,5176,140,6623,New,NC-17,2.99,1,3,28,7
229,6696,140,8143,New,NC-17,2.99,1,5,30,7
3,7147,140,8594,New,NC-17,2.99,1,6,30,7
366,7671,140,9118,New,NC-17,2.99,1,7,30,7
545,10310,140,11757,New,NC-17,2.99,1,4,33,8
236,10881,140,12328,New,NC-17,2.99,1,5,33,8
259,12445,140,13892,New,NC-17,2.99,1,7,33,8
212,2483,453,3934,Sports,PG-13,8.99,1,4,27,7
594,2506,453,3957,Sports,PG-13,2.99,1,4,27,7
344,3018,453,4469,Sports,PG-13,7.99,1,6,27,7
302,4357,453,5804,Sports,PG-13,2.99,2,1,27,7
210,5818,453,7265,Sports,PG-13,3.99,1,4,30,7
61,5880,453,7327,Sports,PG-13,3.99,1,4,30,7
527,6055,453,7502,Sports,PG-13,8.99,1,4,30,7
42,6557,453,8004,Sports,PG-13,6.99,2,5,30,7
578,9327,453,10774,Sports,PG-13,7.99,2,2,31,8
259,10845,453,12292,Sports,PG-13,3.99,1,5,33,8
343,12644,453,14091,Sports,PG-13,2.99,1,1,33,8
472,12865,453,14312,Sports,PG-13,5.99,1,1,33,8
478,13639,453,15086,Sports,PG-13,2.99,2,2,34,8
589,14464,453,15911,Sports,PG-13,5.99,2,3,34,8
452,1889,721,3313,New,NC-17,6.99,2,3,25,6
93,2262,721,3713,New,NC-17,7.99,2,4,27,7
377,2712,721,4163,New,NC-17,8.99,1,5,27,7
568,3882,721,5329,New,NC-17,2.99,2,7,27,7
245,4329,721,5776,New,NC-17,4.99,1,1,27,7
442,5185,721,6632,New,NC-17,2.99,2,3,28,7
88,6148,721,7595,New,NC-17,2.99,2,4,30,7
522,8104,721,9551,New,NC-17,7.99,2,1,30,7
585,8408,721,9855,New,NC-17,6.99,1,1,30,7
105,8544,721,9991,New,NC-17,5.99,2,1,30,7
545,9479,721,10926,New,NC-17,2.99,1,3,31,8
275,9606,721,11053,New,NC-17,3.99,2,3,31,8
271,9937,721,11384,New,NC-17,2.99,1,3,31,8
213,10705,721,12152,New,NC-17,7.99,2,5,33,8
342,11623,721,13070,New,NC-17,8.99,1,6,33,8
520,12196,721,13643,New,NC-17,7.99,2,7,33,8
171,12410,721,13857,New,NC-17,6.99,2,7,33,8
79,13168,721,14615,New,NC-17,2.99,2,1,33,8
374,13616,721,15063,New,NC-17,3.99,1,2,34,8
390,14010,721,15457,New,NC-17,5.99,1,3,34,8
364,357,857,1567,Horror,R,4.99,2,5,24,6
10,1735,857,3139,Horror,R,7.99,2,2,25,6
443,2091,857,3542,Horror,R,4.99,2,4,27,7
20,2095,857,3546,Horror,R,4.99,1,4,27,7
487,2751,857,4202,Horror,R,4.99,1,5,27,7
553,2803,857,4254,Horror,R,4.99,2,5,27,7
241,2851,857,4302,Horror,R,4.99,2,5,27,7
8,4471,857,5918,Horror,R,7.99,1,1,27,7
517,6431,857,7878,Horror,R,4.99,1,5,30,7
210,6616,857,8063,Horror,R,4.99,1,5,30,7
85,7203,857,8650,Horror,R,8.99,2,6,30,7
182,7906,857,9353,Horror,R,8.99,2,7,30,7
295,8768,857,10215,Horror,R,4.99,1,2,31,8
450,9064,857,10511,Horror,R,6.99,2,2,31,8
578,9747,857,11194,Horror,R,7.99,2,3,31,8
427,10488,857,11935,Horror,R,6.99,2,4,33,8
85,10510,857,11957,Horror,R,4.99,2,4,33,8
56,11357,857,12804,Horror,R,4.99,1,6,33,8
482,11530,857,12977,Horror,R,4.99,2,6,33,8
596,12197,857,13644,Horror,R,4.99,1,7,33,8
431,13579,857,15026,Horror,R,4.99,2,2,34,8
182,14030,857,15477,Horror,R,4.99,1,3,34,8
494,14038,857,15485,Horror,R,6.99,1,3,34,8
236,289,1000,1491,Comedy,NC-17,4.99,2,4,24,6
594,327,1000,1535,Comedy,NC-17,5.99,1,5,24,6
109,792,1000,2059,Comedy,NC-17,8.99,1,6,24,6
48,999,1000,2304,Comedy,NC-17,6.99,1,7,24,6
576,1436,1000,2796,Comedy,NC-17,4.99,2,1,24,6
306,2806,1000,4257,Comedy,NC-17,4.99,1,5,27,7
121,3216,1000,4663,Comedy,NC-17,9.99,1,6,27,7
109,3824,1000,5271,Comedy,NC-17,6.99,2,7,27,7
31,4522,1000,5969,Comedy,NC-17,7.99,1,2,28,7
352,5213,1000,6660,Comedy,NC-17,4.99,2,3,28,7
227,5261,1000,6708,Comedy,NC-17,9.99,2,3,28,7
159,5450,1000,6897,Comedy,NC-17,5.99,1,3,28,7
460,6838,1000,8285,Comedy,NC-17,9.99,2,6,30,7
38,6968,1000,8415,Comedy,NC-17,9.99,1,6,30,7
442,8192,1000,9639,Comedy,NC-17,10.99,1,1,30,7
402,8249,1000,9696,Comedy,NC-17,4.99,2,1,30,7
296,8341,1000,9788,Comedy,NC-17,4.99,1,1,30,7
276,9027,1000,10474,Comedy,NC-17,6.99,2,2,31,8
250,9707,1000,11154,Comedy,NC-17,4.99,1,3,31,8
85,10001,1000,11448,Comedy,NC-17,7.99,2,3,31,8
418,10830,1000,12277,Comedy,NC-17,4.99,1,5,33,8
86,11005,1000,12452,Comedy,NC-17,4.99,2,5,33,8
278,11007,1000,12454,Comedy,NC-17,5.99,2,5,33,8
363,11403,1000,12850,Comedy,NC-17,6.99,1,6,33,8
541,11443,1000,12890,Comedy,NC-17,7.99,2,6,33,8
268,11785,1000,13232,Comedy,NC-17,9.99,1,6,33,8
599,13147,1000,14594,Comedy,NC-17,4.99,1,1,33,8
328,14463,1000,15910,Comedy,NC-17,9.99,2,3,34,8
571,207,57,1398,Music,NC-17,3.99,2,4,24,6
231,267,57,1466,Music,NC-17,3.99,1,4,24,6
261,772,57,2038,Music,NC-17,2.99,1,6,24,6
43,787,57,2054,Music,NC-17,2.99,2,6,24,6
375,1296,57,2638,Music,NC-17,2.99,2,1,24,6
42,3121,57,4572,Music,NC-17,2.99,2,6,27,7
563,3179,57,4626,Music,NC-17,6.99,1,6,27,7
273,3597,57,5044,Music,NC-17,3.99,2,7,27,7
292,5345,57,6792,Music,NC-17,2.99,1,3,28,7
485,5412,57,6859,Music,NC-17,6.99,2,3,28,7
258,5725,57,7172,Music,NC-17,2.99,1,4,30,7
543,5861,57,7308,Music,NC-17,2.99,1,4,30,7
436,8377,57,9824,Music,NC-17,4.99,2,1,30,7
171,9029,57,10476,Music,NC-17,5.99,2,2,31,8
533,9162,57,10609,Music,NC-17,6.99,2,2,31,8
78,10017,57,11464,Music,NC-17,2.99,2,3,31,8
212,10513,57,11960,Music,NC-17,3.99,2,4,33,8
267,10954,57,12401,Music,NC-17,6.99,1,5,33,8
415,11791,57,13238,Music,NC-17,2.99,2,6,33,8
412,13028,57,14475,Music,NC-17,2.99,2,1,33,8
541,13689,57,15136,Music,NC-17,3.99,1,2,34,8
515,13999,57,15446,Music,NC-17,2.99,2,3,34,8
565,2016,197,3467,Action,PG,0.99,2,3,27,7
142,2843,197,4294,Action,PG,0.99,1,5,27,7
76,4602,197,6049,Action,PG,0.99,1,2,28,7
174,6193,197,7640,Action,PG,0.99,1,5,30,7
411,7174,197,8621,Action,PG,3.99,2,6,30,7
102,7374,197,8821,Action,PG,1.99,1,6,30,7
353,8011,197,9458,Action,PG,0.99,2,7,30,7
186,11434,197,12881,Action,PG,0.99,2,6,33,8
16,13117,197,14564,Action,PG,0.99,2,1,33,8
122,13917,197,15364,Action,PG,0.99,1,2,34,8
498,14180,197,15627,Action,PG,0.99,1,3,34,8
103,1100,278,2416,Horror,PG-13,8.99,1,7,24,6
27,1387,278,2742,Horror,PG-13,4.99,1,1,24,6
50,4829,278,6276,Horror,PG-13,6.99,1,2,28,7
122,5329,278,6776,Horror,PG-13,4.99,1,3,28,7
199,5368,278,6815,Horror,PG-13,4.99,1,3,28,7
575,8281,278,9728,Horror,PG-13,4.99,1,1,30,7
184,8366,278,9813,Horror,PG-13,4.99,1,1,30,7
71,9822,278,11269,Horror,PG-13,9.99,1,3,31,8
396,13019,278,14466,Horror,PG-13,5.99,1,1,33,8
397,13746,278,15193,Horror,PG-13,7.99,1,2,34,8
263,352,332,1561,Games,NC-17,2.99,1,5,24,6
394,1009,332,2316,Games,NC-17,4.99,2,7,24,6
45,1054,332,2366,Games,NC-17,2.99,1,7,24,6
149,1475,332,2840,Games,NC-17,3.99,2,1,24,6
24,2282,332,3733,Games,NC-17,3.99,1,4,27,7
172,2291,332,3742,Games,NC-17,2.99,2,4,27,7
227,3969,332,5416,Games,NC-17,2.99,1,7,27,7
174,4165,332,5612,Games,NC-17,3.99,2,1,27,7
537,4427,332,5874,Games,NC-17,5.99,2,1,27,7
95,4520,332,5967,Games,NC-17,4.99,1,2,28,7
444,5866,332,7313,Games,NC-17,2.99,2,4,30,7
523,6504,332,7951,Games,NC-17,2.99,2,5,30,7
533,7020,332,8467,Games,NC-17,2.99,2,6,30,7
158,7376,332,8823,Games,NC-17,4.99,1,6,30,7
555,7848,332,9295,Games,NC-17,5.99,1,7,30,7
130,9031,332,10478,Games,NC-17,2.99,2,2,31,8
334,9392,332,10839,Games,NC-17,4.99,1,2,31,8
476,9841,332,11288,Games,NC-17,5.99,1,3,31,8
582,10216,332,11663,Games,NC-17,5.99,1,4,33,8
3,11512,332,12959,Games,NC-17,2.99,2,6,33,8
458,11699,332,13146,Games,NC-17,2.99,1,6,33,8
35,12497,332,13944,Games,NC-17,2.99,2,7,33,8
467,13094,332,14541,Games,NC-17,2.99,1,1,33,8
194,13227,332,14674,Games,NC-17,2.99,2,1,33,8
275,13691,332,15138,Games,NC-17,2.99,2,2,34,8
382,14294,332,15741,Games,NC-17,4.99,1,3,34,8
549,782,429,2048,Family,PG-13,2.99,1,6,24,6
412,2474,429,3925,Family,PG-13,2.99,1,4,27,7
345,2893,429,4344,Family,PG-13,3.99,2,5,27,7
31,3192,429,4639,Family,PG-13,2.99,1,6,27,7
161,3458,429,4905,Family,PG-13,5.99,1,6,27,7
411,3700,429,5147,Family,PG-13,3.99,1,7,27,7
534,5662,429,7109,Family,PG-13,2.99,1,4,30,7
460,7446,429,8893,Family,PG-13,2.99,2,7,30,7
193,8379,429,9826,Family,PG-13,2.99,1,1,30,7
221,8647,429,10094,Family,PG-13,2.99,1,1,30,7
404,8991,429,10438,Family,PG-13,2.99,2,2,31,8
341,9222,429,10669,Family,PG-13,3.99,1,2,31,8
